so_id,line_number,product_id,quantity,unit_price,gst_rate,line_total,gst_amount,line_grand_total,customer_id,branch_id,order_date,delivery_date,order_status,payment_terms,total_order_value,total_gst_amount,grand_total,sales_channel
SO-686031,3,P024,5,10300,28,51500,14420.000000000002,65920.0,C0106,PUN001,2024-11-12,2024-11-17,Delivered,Advance,2938870,812526.6,3751396.6,Dealer Network
SO-686031,4,P021,7,46200,28,323400,90552.0,413952.0,C0106,PUN001,2024-11-12,2024-11-17,Delivered,Advance,2938870,812526.6,3751396.6,Dealer Network
SO-686031,5,P015,18,119000,28,2142000,599760.0,2741760.0,C0106,PUN001,2024-11-12,2024-11-17,Delivered,Advance,2938870,812526.6,3751396.6,Dealer Network
SO-686031,6,P016,7,10200,18,71400,12852.0,84252.0,C0106,PUN001,2024-11-12,2024-11-17,Delivered,Advance,2938870,812526.6,3751396.6,Dealer Network
SO-686031,7,P017,16,520,18,8320,1497.6,9817.6,C0106,PUN001,2024-11-12,2024-11-17,Delivered,Advance,2938870,812526.6,3751396.6,Dealer Network
SO-686031,8,P002,15,720,18,10800,1944.0,12744.0,C0106,PUN001,2024-11-12,2024-11-17,Delivered,Advance,2938870,812526.6,3751396.6,Dealer Network
SO-498174,1,P007,20,1450,18,29000,5220.0,34220.0,C0158,KOL001,2021-06-07,2021-06-14,Delivered,Advance,307750,76555.00000000001,384305.0,Counter Sale
SO-498174,2,P012,19,2450,28,46550,13034.000000000002,59584.0,C0158,KOL001,2021-06-07,2021-06-14,Delivered,Advance,307750,76555.00000000001,384305.0,Counter Sale
SO-498174,3,P005,11,8450,28,92950,26026.000000000004,118976.0,C0158,KOL001,2021-06-07,2021-06-14,Delivered,Advance,307750,76555.00000000001,384305.0,Counter Sale
SO-498174,4,P024,7,10300,28,72100,20188.000000000004,92288.0,C0158,KOL001,2021-06-07,2021-06-14,Delivered,Advance,307750,76555.00000000001,384305.0,Counter Sale
SO-498174,5,P029,17,3950,18,67150,12087.0,79237.0,C0158,KOL001,2021-06-07,2021-06-14,Delivered,Advance,307750,76555.00000000001,384305.0,Counter Sale
SO-266639,1,P016,19,10200,18,193800,34884.0,228684.0,C0386,DEL001,2023-12-29,2024-01-11,Delivered,Net 30,1452550,386709.00000000006,1839259.0,Dealer Network
SO-266639,2,P003,5,1250,18,6250,1125.0,7375.0,C0386,DEL001,2023-12-29,2024-01-11,Delivered,Net 30,1452550,386709.00000000006,1839259.0,Dealer Network
SO-266639,3,P014,15,83500,28,1252500,350700.00000000006,1603200.0,C0386,DEL001,2023-12-29,2024-01-11,Delivered,Net 30,1452550,386709.00000000006,1839259.0,Dealer Network
SO-795303,1,P003,5,1250,18,6250,1125.0,7375.0,C0035,CHN001,2020-08-26,2020-09-02,Delivered,Net 60,1068350,298513.0,1366863.0,Online
SO-795303,2,P019,12,39800,28,477600,133728.0,611328.0,C0035,CHN001,2020-08-26,2020-09-02,Delivered,Net 60,1068350,298513.0,1366863.0,Online
SO-795303,3,P014,7,83500,28,584500,163660.00000000003,748160.0,C0035,CHN001,2020-08-26,2020-09-02,Delivered,Net 60,1068350,298513.0,1366863.0,Online
SO-643632,1,P027,3,480,18,1440,259.2,1699.2,C0310,CHN001,2020-02-11,2020-02-26,Delivered,Net 30,354480,94166.4,448646.4,Counter Sale
SO-643632,2,P029,4,3950,18,15800,2844.0,18644.0,C0310,CHN001,2020-02-11,2020-02-26,Delivered,Net 30,354480,94166.4,448646.4,Counter Sale
SO-643632,3,P024,3,10300,28,30900,8652.0,39552.0,C0310,CHN001,2020-02-11,2020-02-26,Delivered,Net 30,354480,94166.4,448646.4,Counter Sale
SO-643632,4,P007,6,1450,18,8700,1566.0,10266.0,C0310,CHN001,2020-02-11,2020-02-26,Delivered,Net 30,354480,94166.4,448646.4,Counter Sale
SO-643632,5,P027,7,480,18,3360,604.8,3964.8,C0310,CHN001,2020-02-11,2020-02-26,Delivered,Net 30,354480,94166.4,448646.4,Counter Sale
SO-643632,6,P018,3,11300,28,33900,9492.0,43392.0,C0310,CHN001,2020-02-11,2020-02-26,Delivered,Net 30,354480,94166.4,448646.4,Counter Sale
SO-643632,7,P020,10,1150,18,11500,2070.0,13570.0,C0310,CHN001,2020-02-11,2020-02-26,Delivered,Net 30,354480,94166.4,448646.4,Counter Sale
SO-643632,8,P002,14,720,18,10080,1814.4,11894.4,C0310,CHN001,2020-02-11,2020-02-26,Delivered,Net 30,354480,94166.4,448646.4,Counter Sale
SO-643632,9,P019,6,39800,28,238800,66864.0,305664.0,C0310,CHN001,2020-02-11,2020-02-26,Delivered,Net 30,354480,94166.4,448646.4,Counter Sale
SO-793747,1,P016,13,10200,18,132600,23868.0,156468.0,C0163,AHM001,2023-08-30,2023-09-02,Delivered,Net 45,351230,75981.40000000001,427211.4,Dealer Network
SO-793747,2,P018,6,11300,28,67800,18984.0,86784.0,C0163,AHM001,2023-08-30,2023-09-02,Delivered,Net 45,351230,75981.40000000001,427211.4,Dealer Network
SO-793747,3,P024,2,10300,28,20600,5768.000000000001,26368.0,C0163,AHM001,2023-08-30,2023-09-02,Delivered,Net 45,351230,75981.40000000001,427211.4,Dealer Network
SO-793747,4,P012,16,2450,28,39200,10976.000000000002,50176.0,C0163,AHM001,2023-08-30,2023-09-02,Delivered,Net 45,351230,75981.40000000001,427211.4,Dealer Network
SO-793747,5,P017,9,520,18,4680,842.4,5522.4,C0163,AHM001,2023-08-30,2023-09-02,Delivered,Net 45,351230,75981.40000000001,427211.4,Dealer Network
SO-793747,6,P025,11,7850,18,86350,15543.0,101893.0,C0163,AHM001,2023-08-30,2023-09-02,Delivered,Net 45,351230,75981.40000000001,427211.4,Dealer Network
SO-546086,1,P010,17,34900,28,593300,166124.00000000003,759424.0,C0279,CHN001,2020-06-14,2020-06-25,Delivered,Advance,1377200,381546.00000000006,1758746.0,Dealer Network
SO-546086,2,P003,2,1250,18,2500,450.0,2950.0,C0279,CHN001,2020-06-14,2020-06-25,Delivered,Advance,1377200,381546.00000000006,1758746.0,Dealer Network
SO-546086,3,P003,14,1250,18,17500,3150.0,20650.0,C0279,CHN001,2020-06-14,2020-06-25,Delivered,Advance,1377200,381546.00000000006,1758746.0,Dealer Network
SO-546086,4,P010,16,34900,28,558400,156352.00000000003,714752.0,C0279,CHN001,2020-06-14,2020-06-25,Delivered,Advance,1377200,381546.00000000006,1758746.0,Dealer Network
SO-546086,5,P021,4,46200,28,184800,51744.00000000001,236544.0,C0279,CHN001,2020-06-14,2020-06-25,Delivered,Advance,1377200,381546.00000000006,1758746.0,Dealer Network
SO-546086,6,P020,18,1150,18,20700,3726.0,24426.0,C0279,CHN001,2020-06-14,2020-06-25,Delivered,Advance,1377200,381546.00000000006,1758746.0,Dealer Network
SO-573073,1,P026,3,310,18,930,167.4,1097.4,C0037,PUN001,2020-09-16,2020-09-21,Delivered,Advance,868730,240511.4,1109241.4,Field Sales
SO-573073,2,P024,6,10300,28,61800,17304.0,79104.0,C0037,PUN001,2020-09-16,2020-09-21,Delivered,Advance,868730,240511.4,1109241.4,Field Sales
SO-573073,3,P026,15,310,18,4650,837.0,5487.0,C0037,PUN001,2020-09-16,2020-09-21,Delivered,Advance,868730,240511.4,1109241.4,Field Sales
SO-573073,4,P013,15,1450,18,21750,3915.0,25665.0,C0037,PUN001,2020-09-16,2020-09-21,Delivered,Advance,868730,240511.4,1109241.4,Field Sales
SO-573073,5,P014,6,83500,28,501000,140280.0,641280.0,C0037,PUN001,2020-09-16,2020-09-21,Delivered,Advance,868730,240511.4,1109241.4,Field Sales
SO-573073,6,P004,7,39800,28,278600,78008.00000000001,356608.0,C0037,PUN001,2020-09-16,2020-09-21,Delivered,Advance,868730,240511.4,1109241.4,Field Sales
SO-639791,1,P020,17,1150,18,19550,3519.0,23069.0,C0421,CHN001,2019-07-08,2019-07-11,Delivered,Net 30,493220,133139.60000000003,626359.6,Field Sales
SO-639791,2,P030,4,21900,28,87600,24528.000000000004,112128.0,C0421,CHN001,2019-07-08,2019-07-11,Delivered,Net 30,493220,133139.60000000003,626359.6,Field Sales
SO-639791,3,P003,15,1250,18,18750,3375.0,22125.0,C0421,CHN001,2019-07-08,2019-07-11,Delivered,Net 30,493220,133139.60000000003,626359.6,Field Sales
SO-639791,4,P026,16,310,18,4960,892.8,5852.8,C0421,CHN001,2019-07-08,2019-07-11,Delivered,Net 30,493220,133139.60000000003,626359.6,Field Sales
SO-639791,5,P011,6,27600,28,165600,46368.00000000001,211968.0,C0421,CHN001,2019-07-08,2019-07-11,Delivered,Net 30,493220,133139.60000000003,626359.6,Field Sales
SO-639791,6,P002,4,720,18,2880,518.4,3398.4,C0421,CHN001,2019-07-08,2019-07-11,Delivered,Net 30,493220,133139.60000000003,626359.6,Field Sales
SO-639791,7,P008,6,580,18,3480,626.4,4106.4,C0421,CHN001,2019-07-08,2019-07-11,Delivered,Net 30,493220,133139.60000000003,626359.6,Field Sales
SO-639791,8,P006,17,11200,28,190400,53312.00000000001,243712.0,C0421,CHN001,2019-07-08,2019-07-11,Delivered,Net 30,493220,133139.60000000003,626359.6,Field Sales
SO-842096,1,P010,12,34900,28,418800,117264.0,536064.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-842096,2,P011,1,27600,28,27600,7728.000000000001,35328.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-842096,3,P002,20,720,18,14400,2592.0,16992.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-842096,4,P005,17,8450,28,143650,40222.00000000001,183872.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-842096,5,P011,20,27600,28,552000,154560.00000000003,706560.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-842096,6,P014,14,83500,28,1169000,327320.00000000006,1496320.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-842096,7,P014,18,83500,28,1503000,420840.00000000006,1923840.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-842096,8,P012,1,2450,28,2450,686.0000000000001,3136.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-842096,9,P001,8,24500,28,196000,54880.00000000001,250880.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-842096,10,P010,7,34900,28,244300,68404.0,312704.0,C0129,DEL001,2024-10-31,2024-11-14,Delivered,Net 45,4271200,1194496.0000000002,5465696.0,Counter Sale
SO-426865,1,P026,9,310,18,2790,502.2,3292.2,C0233,KOL001,2020-07-26,2020-08-08,Delivered,Net 45,187590,52246.2,239836.2,Counter Sale
SO-426865,2,P021,4,46200,28,184800,51744.00000000001,236544.0,C0233,KOL001,2020-07-26,2020-08-08,Delivered,Net 45,187590,52246.2,239836.2,Counter Sale
SO-819202,1,P028,15,2250,18,33750,6075.0,39825.0,C0458,AHM001,2024-12-28,2024-12-30,Delivered,Advance,1004050,271759.0,1275809.0,Field Sales
SO-819202,2,P005,13,8450,28,109850,30758.000000000004,140608.0,C0458,AHM001,2024-12-28,2024-12-30,Delivered,Advance,1004050,271759.0,1275809.0,Field Sales
SO-819202,3,P028,17,2250,18,38250,6885.0,45135.0,C0458,AHM001,2024-12-28,2024-12-30,Delivered,Advance,1004050,271759.0,1275809.0,Field Sales
SO-819202,4,P015,4,119000,28,476000,133280.0,609280.0,C0458,AHM001,2024-12-28,2024-12-30,Delivered,Advance,1004050,271759.0,1275809.0,Field Sales
SO-819202,5,P013,15,1450,18,21750,3915.0,25665.0,C0458,AHM001,2024-12-28,2024-12-30,Delivered,Advance,1004050,271759.0,1275809.0,Field Sales
SO-819202,6,P018,16,11300,28,180800,50624.00000000001,231424.0,C0458,AHM001,2024-12-28,2024-12-30,Delivered,Advance,1004050,271759.0,1275809.0,Field Sales
SO-819202,7,P005,17,8450,28,143650,40222.00000000001,183872.0,C0458,AHM001,2024-12-28,2024-12-30,Delivered,Advance,1004050,271759.0,1275809.0,Field Sales
SO-414414,1,P021,10,46200,28,462000,129360.0,591360.0,C0314,KOL001,2021-01-06,2021-01-12,Delivered,Net 15,593400,166152.0,759552.0,Counter Sale
SO-414414,2,P030,6,21900,28,131400,36792.0,168192.0,C0314,KOL001,2021-01-06,2021-01-12,Delivered,Net 15,593400,166152.0,759552.0,Counter Sale
SO-174537,1,P004,5,39800,28,199000,55720.00000000001,254720.0,C0306,KOL001,2019-07-22,2019-08-01,Delivered,Net 30,1170500,322985.00000000006,1493485.0,Online
SO-174537,2,P030,15,21900,28,328500,91980.0,420480.0,C0306,KOL001,2019-07-22,2019-08-01,Delivered,Net 30,1170500,322985.00000000006,1493485.0,Online
SO-174537,3,P028,3,2250,18,6750,1215.0,7965.0,C0306,KOL001,2019-07-22,2019-08-01,Delivered,Net 30,1170500,322985.00000000006,1493485.0,Online
SO-174537,4,P009,2,14900,28,29800,8344.0,38144.0,C0306,KOL001,2019-07-22,2019-08-01,Delivered,Net 30,1170500,322985.00000000006,1493485.0,Online
SO-174537,5,P004,14,39800,28,557200,156016.00000000003,713216.0,C0306,KOL001,2019-07-22,2019-08-01,Delivered,Net 30,1170500,322985.00000000006,1493485.0,Online
SO-174537,6,P016,4,10200,18,40800,7344.0,48144.0,C0306,KOL001,2019-07-22,2019-08-01,Delivered,Net 30,1170500,322985.00000000006,1493485.0,Online
SO-174537,7,P005,1,8450,28,8450,2366.0,10816.0,C0306,KOL001,2019-07-22,2019-08-01,Delivered,Net 30,1170500,322985.00000000006,1493485.0,Online
SO-878931,1,P014,19,83500,28,1586500,444220.00000000006,2030720.0,C0017,CHN001,2021-10-26,2021-10-31,Delivered,Net 15,1586500,444220.00000000006,2030720.0,Online
SO-760367,1,P013,14,1450,18,20300,3654.0,23954.0,C0103,KOL001,2023-11-20,2023-11-25,Delivered,Net 45,431250,101985.0,533235.0,Dealer Network
SO-760367,2,P012,8,2450,28,19600,5488.000000000001,25088.0,C0103,KOL001,2023-11-20,2023-11-25,Delivered,Net 45,431250,101985.0,533235.0,Dealer Network
SO-760367,3,P006,20,11200,28,224000,62720.00000000001,286720.0,C0103,KOL001,2023-11-20,2023-11-25,Delivered,Net 45,431250,101985.0,533235.0,Dealer Network
SO-760367,4,P020,9,1150,18,10350,1863.0,12213.0,C0103,KOL001,2023-11-20,2023-11-25,Delivered,Net 45,431250,101985.0,533235.0,Dealer Network
SO-760367,5,P025,20,7850,18,157000,28260.0,185260.0,C0103,KOL001,2023-11-20,2023-11-25,Delivered,Net 45,431250,101985.0,533235.0,Dealer Network
SO-446505,1,P006,20,11200,28,224000,62720.00000000001,286720.0,C0100,KOL001,2023-03-25,2023-04-05,Delivered,Net 30,224000,62720.00000000001,286720.0,Counter Sale
SO-613087,1,P016,18,10200,18,183600,33048.0,216648.0,C0026,HYD001,2019-04-24,2019-05-07,Delivered,Net 60,183600,33048.0,216648.0,Field Sales
SO-665575,1,P024,2,10300,28,20600,5768.000000000001,26368.0,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-665575,2,P025,13,7850,18,102050,18369.0,120419.0,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-665575,3,P023,7,12950,28,90650,25382.000000000004,116032.0,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-665575,4,P025,15,7850,18,117750,21195.0,138945.0,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-665575,5,P015,1,119000,28,119000,33320.0,152320.0,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-665575,6,P002,13,720,18,9360,1684.8,11044.8,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-665575,7,P027,1,480,18,480,86.39999999999999,566.4,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-665575,8,P002,12,720,18,8640,1555.2,10195.2,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-665575,9,P017,19,520,18,9880,1778.4,11658.4,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-665575,10,P021,6,46200,28,277200,77616.00000000001,354816.0,C0074,KOL001,2022-08-29,2022-09-01,Delivered,Net 60,755610,186754.8,942364.8,Online
SO-682552,1,P008,15,580,18,8700,1566.0,10266.0,C0466,DEL001,2021-09-26,2021-10-11,Delivered,Advance,8700,1566.0,10266.0,Field Sales
SO-975868,1,P004,19,39800,28,756200,211736.00000000003,967936.0,C0455,PUN001,2021-09-15,2021-09-25,Cancelled,Advance,2594120,721931.6000000001,3316051.6,Dealer Network
SO-975868,2,P026,12,310,18,3720,669.6,4389.6,C0455,PUN001,2021-09-15,2021-09-25,Cancelled,Advance,2594120,721931.6000000001,3316051.6,Dealer Network
SO-975868,3,P023,16,12950,28,207200,58016.00000000001,265216.0,C0455,PUN001,2021-09-15,2021-09-25,Cancelled,Advance,2594120,721931.6000000001,3316051.6,Dealer Network
SO-975868,4,P028,18,2250,18,40500,7290.0,47790.0,C0455,PUN001,2021-09-15,2021-09-25,Cancelled,Advance,2594120,721931.6000000001,3316051.6,Dealer Network
SO-975868,5,P014,19,83500,28,1586500,444220.00000000006,2030720.0,C0455,PUN001,2021-09-15,2021-09-25,Cancelled,Advance,2594120,721931.6000000001,3316051.6,Dealer Network
SO-282683,1,P003,17,1250,18,21250,3825.0,25075.0,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-282683,2,P028,6,2250,18,13500,2430.0,15930.0,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-282683,3,P022,16,16900,28,270400,75712.0,346112.0,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-282683,4,P005,19,8450,28,160550,44954.00000000001,205504.0,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-282683,5,P011,1,27600,28,27600,7728.000000000001,35328.0,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-282683,6,P026,2,310,18,620,111.6,731.6,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-282683,7,P030,20,21900,28,438000,122640.0,560640.0,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-282683,8,P004,5,39800,28,199000,55720.00000000001,254720.0,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-282683,9,P002,2,720,18,1440,259.2,1699.2,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-282683,10,P004,6,39800,28,238800,66864.0,305664.0,C0040,DEL001,2020-03-31,2020-04-14,Delivered,Net 15,1371160,380243.8000000001,1751403.8,Counter Sale
SO-118619,1,P012,8,2450,28,19600,5488.000000000001,25088.0,C0481,CHN001,2024-01-31,2024-02-02,Delivered,Net 30,305250,71340.0,376590.0,Dealer Network
SO-118619,2,P004,2,39800,28,79600,22288.000000000004,101888.0,C0481,CHN001,2024-01-31,2024-02-02,Delivered,Net 30,305250,71340.0,376590.0,Dealer Network
SO-118619,3,P023,5,12950,28,64750,18130.0,82880.0,C0481,CHN001,2024-01-31,2024-02-02,Delivered,Net 30,305250,71340.0,376590.0,Dealer Network
SO-118619,4,P025,18,7850,18,141300,25434.0,166734.0,C0481,CHN001,2024-01-31,2024-02-02,Delivered,Net 30,305250,71340.0,376590.0,Dealer Network
SO-511495,1,P027,7,480,18,3360,604.8,3964.8,C0089,AHM001,2020-09-04,2020-09-16,Delivered,Net 30,355000,98200.0,453200.0,Counter Sale
SO-511495,2,P001,14,24500,28,343000,96040.0,439040.0,C0089,AHM001,2020-09-04,2020-09-16,Delivered,Net 30,355000,98200.0,453200.0,Counter Sale
SO-511495,3,P002,12,720,18,8640,1555.2,10195.2,C0089,AHM001,2020-09-04,2020-09-16,Delivered,Net 30,355000,98200.0,453200.0,Counter Sale
SO-124757,1,P010,20,34900,28,698000,195440.00000000003,893440.0,C0097,PUN001,2019-05-16,2019-05-24,Delivered,Net 15,701100,195998.00000000003,897098.0,Online
SO-124757,2,P026,10,310,18,3100,558.0,3658.0,C0097,PUN001,2019-05-16,2019-05-24,Delivered,Net 15,701100,195998.00000000003,897098.0,Online
SO-990620,1,P017,10,520,18,5200,936.0,6136.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,2,P012,11,2450,28,26950,7546.000000000001,34496.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,3,P006,10,11200,28,112000,31360.000000000004,143360.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,4,P011,7,27600,28,193200,54096.00000000001,247296.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,5,P021,10,46200,28,462000,129360.0,591360.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,6,P012,13,2450,28,31850,8918.0,40768.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,7,P017,19,520,18,9880,1778.4,11658.4,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,8,P025,7,7850,18,54950,9891.0,64841.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,9,P016,7,10200,18,71400,12852.0,84252.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,10,P014,13,83500,28,1085500,303940.0,1389440.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-990620,11,P025,15,7850,18,117750,21195.0,138945.0,C0052,PUN001,2024-06-16,2024-06-21,Delivered,Net 30,2170680,581872.4,2752552.4,Dealer Network
SO-158105,1,P012,20,2450,28,49000,13720.000000000002,62720.0,C0161,AHM001,2022-09-27,2022-10-11,Delivered,Net 45,1287500,359340.00000000006,1646840.0,Online
SO-158105,2,P021,20,46200,28,924000,258720.00000000003,1182720.0,C0161,AHM001,2022-09-27,2022-10-11,Delivered,Net 45,1287500,359340.00000000006,1646840.0,Online
SO-158105,3,P007,8,1450,18,11600,2088.0,13688.0,C0161,AHM001,2022-09-27,2022-10-11,Delivered,Net 45,1287500,359340.00000000006,1646840.0,Online
SO-158105,4,P012,2,2450,28,4900,1372.0000000000002,6272.0,C0161,AHM001,2022-09-27,2022-10-11,Delivered,Net 45,1287500,359340.00000000006,1646840.0,Online
SO-158105,5,P009,20,14900,28,298000,83440.00000000001,381440.0,C0161,AHM001,2022-09-27,2022-10-11,Delivered,Net 45,1287500,359340.00000000006,1646840.0,Online
SO-534614,1,P019,10,39800,28,398000,111440.0,509440.0,C0232,CHN001,2021-04-24,2021-05-08,Delivered,Advance,2353100,658868.0000000001,3011968.0,Field Sales
SO-534614,2,P011,13,27600,28,358800,100464.0,459264.0,C0232,CHN001,2021-04-24,2021-05-08,Delivered,Advance,2353100,658868.0000000001,3011968.0,Field Sales
