product_id,order_date,quantity,7_day_avg_demand,30_day_avg_demand,next_day_forecast
P012,2021-03-04,18.0,15.57,22.83,15.57
P012,2021-03-05,29.0,18.14,20.77,18.14
P012,2021-03-06,5.0,18.0,19.87,18.0
P012,2021-03-07,0.0,12.57,18.53,12.57
P012,2021-03-08,69.0,21.14,19.87,21.14
P012,2021-03-09,18.0,19.86,20.47,19.86
P012,2021-03-10,0.0,19.86,19.27,19.86
P012,2021-03-11,0.0,17.29,18.93,17.29
P012,2021-03-12,20.0,16.0,19.6,16.0
P012,2021-03-13,2.0,15.57,19.67,15.57
P012,2021-03-14,0.0,15.57,18.9,15.57
P012,2021-03-15,51.0,13.0,19.57,13.0
P012,2021-03-16,27.0,14.29,18.93,14.29
P012,2021-03-17,52.0,21.71,19.33,21.71
P012,2021-03-18,96.0,35.43,22.53,35.43
P012,2021-03-19,5.0,33.29,22.7,33.29
P012,2021-03-20,24.0,36.43,22.83,36.43
P012,2021-03-21,5.0,37.14,22.9,37.14
P012,2021-03-22,0.0,29.86,20.87,29.86
P012,2021-03-23,20.0,28.86,21.03,28.86
P012,2021-03-24,0.0,21.43,20.5,21.43
P012,2021-03-25,0.0,7.71,20.33,7.71
P012,2021-03-26,12.0,8.71,18.67,8.71
P012,2021-03-27,79.0,16.57,20.77,16.57
P012,2021-03-28,75.0,26.57,22.9,26.57
P012,2021-03-29,21.0,29.57,23.4,29.57
P012,2021-03-30,5.0,27.43,22.3,27.43
P012,2021-03-31,32.0,32.0,23.07,32.0
P012,2021-04-01,16.0,34.29,22.7,34.29
P012,2021-04-02,39.0,38.14,24.0,38.14
P012,2021-04-03,1.0,27.0,23.43,27.0
P012,2021-04-04,6.0,17.14,22.67,17.14
P012,2021-04-05,36.0,19.29,23.7,19.29
P012,2021-04-06,17.0,21.0,24.27,21.0
P012,2021-04-07,33.0,21.14,23.07,21.14
P012,2021-04-08,21.0,21.86,23.17,21.86
P012,2021-04-09,8.0,17.43,23.43,17.43
P012,2021-04-10,27.0,21.14,24.33,21.14
P012,2021-04-11,26.0,24.0,24.53,24.0
P012,2021-04-12,35.0,23.86,25.63,23.86
P012,2021-04-13,0.0,21.43,25.63,21.43
P012,2021-04-14,22.0,19.86,24.67,19.86
P012,2021-04-15,46.0,23.43,25.3,23.43
P012,2021-04-16,36.0,27.43,24.77,27.43
P012,2021-04-17,6.0,24.43,21.77,24.43
P012,2021-04-18,1.0,20.86,21.63,20.86
P012,2021-04-19,20.0,18.71,21.5,18.71
P012,2021-04-20,0.0,18.71,21.33,18.71
P012,2021-04-21,8.0,16.71,21.6,16.71
P012,2021-04-22,47.0,16.86,22.5,16.86
P012,2021-04-23,22.0,14.86,23.23,14.86
P012,2021-04-24,25.0,17.57,24.07,17.57
P012,2021-04-25,3.0,17.86,23.77,17.86
P012,2021-04-26,35.0,20.0,22.3,20.0
P012,2021-04-27,9.0,21.29,20.1,21.29
P012,2021-04-28,11.0,21.71,19.77,21.71
P012,2021-04-29,17.0,17.43,20.17,17.43
P012,2021-04-30,0.0,14.29,19.1,14.29
P012,2021-05-01,17.0,13.14,19.13,13.14
P012,2021-05-02,18.0,15.29,18.43,15.29
P012,2021-05-03,14.0,12.29,18.87,12.29
P012,2021-05-04,64.0,20.14,20.8,20.14
P012,2021-05-05,0.0,18.57,19.6,18.57
P012,2021-05-06,25.0,19.71,19.87,19.71
P012,2021-05-07,0.0,19.71,18.77,19.71
P012,2021-05-08,0.0,17.29,18.07,17.29
P012,2021-05-09,2.0,15.0,17.87,15.0
P012,2021-05-10,2.0,13.29,17.03,13.29
P012,2021-05-11,12.0,5.86,16.57,5.86
P012,2021-05-12,0.0,5.86,15.4,5.86
P012,2021-05-13,0.0,2.29,15.4,2.29
P012,2021-05-14,0.0,2.29,14.67,2.29
P012,2021-05-15,0.0,2.29,13.13,2.29
P012,2021-05-16,35.0,7.0,13.1,7.0
P012,2021-05-17,36.0,11.86,14.1,11.86
P012,2021-05-18,42.0,16.14,15.47,16.14
P012,2021-05-19,0.0,16.14,14.8,16.14
P012,2021-05-20,31.0,20.57,15.83,20.57
P012,2021-05-21,76.0,31.43,18.1,31.43
P012,2021-05-22,31.0,35.86,17.57,35.86
P012,2021-05-23,77.0,41.86,19.4,41.86
P012,2021-05-24,33.0,41.43,19.67,41.43
P012,2021-05-25,43.0,41.57,21.0,41.57
P012,2021-05-26,68.0,51.29,22.1,51.29
P012,2021-05-27,19.0,49.57,22.43,49.57
P012,2021-05-28,0.0,38.71,22.07,38.71
P012,2021-05-29,32.0,38.86,22.57,38.86
P012,2021-05-30,0.0,27.86,22.57,27.86
P012,2021-05-31,43.0,29.29,23.43,29.29
P012,2021-06-01,28.0,27.14,23.77,27.14
P012,2021-06-02,0.0,17.43,23.3,17.43
P012,2021-06-03,17.0,17.14,21.73,17.14
P012,2021-06-04,56.0,25.14,23.6,25.14
P012,2021-06-05,0.0,20.57,22.77,20.57
P012,2021-06-06,27.0,24.43,23.67,24.43
P012,2021-06-07,19.0,21.0,24.3,21.0
P012,2021-06-08,55.0,24.86,26.07,24.86
P012,2021-06-09,15.0,27.0,26.5,27.0
P012,2021-06-10,19.0,27.29,26.73,27.29
P012,2021-06-11,0.0,19.29,26.73,19.29
P012,2021-06-12,42.0,25.29,28.13,25.29
P012,2021-06-13,9.0,22.71,28.43,22.71
P012,2021-06-14,18.0,22.57,29.03,22.57
P012,2021-06-15,17.0,17.14,28.43,17.14
P012,2021-06-16,70.0,25.0,29.57,25.0
P012,2021-06-17,34.0,27.14,29.3,27.14
P012,2021-06-18,14.0,29.14,29.77,29.14
P012,2021-06-19,23.0,26.43,29.5,26.43
P012,2021-06-20,9.0,26.43,27.27,26.43
P012,2021-06-21,7.0,24.86,26.47,24.86
P012,2021-06-22,35.0,27.43,25.07,27.43
P012,2021-06-23,0.0,17.43,23.97,17.43
P012,2021-06-24,0.0,12.57,22.53,12.57
P012,2021-06-25,22.0,13.71,21.0,13.71
P012,2021-06-26,6.0,11.29,20.57,11.29
P012,2021-06-27,5.0,10.71,20.73,10.71
P012,2021-06-28,15.0,11.86,20.17,11.86
P012,2021-06-29,21.0,9.86,20.87,9.86
P012,2021-06-30,19.0,12.57,20.07,12.57
P012,2021-07-01,34.0,17.43,20.27,17.43
P012,2021-07-02,0.0,14.29,20.27,14.29
P012,2021-07-03,30.0,17.71,20.7,17.71
P012,2021-07-04,0.0,17.0,18.83,17.0
P012,2021-07-05,9.0,16.14,19.13,16.14
P012,2021-07-06,8.0,14.29,18.5,14.29
P012,2021-07-07,0.0,11.57,17.87,11.57
P012,2021-07-08,0.0,6.71,16.03,6.71
P012,2021-07-09,51.0,14.0,17.23,14.0
P012,2021-07-10,56.0,17.71,18.47,17.71
P012,2021-07-11,25.0,21.29,19.3,21.29
P012,2021-07-12,32.0,24.57,18.97,24.57
P012,2021-07-13,15.0,25.57,19.17,25.57
P012,2021-07-14,9.0,26.86,18.87,26.86
P012,2021-07-15,22.0,30.0,19.03,30.0
P012,2021-07-16,0.0,22.71,16.7,22.71
P012,2021-07-17,59.0,23.14,17.53,23.14
P012,2021-07-18,18.0,22.14,17.67,22.14
P012,2021-07-19,12.0,19.29,17.3,19.29
P012,2021-07-20,32.0,21.71,18.07,21.71
P012,2021-07-21,10.0,21.86,18.17,21.86
P012,2021-07-22,26.0,22.43,17.87,22.43
P012,2021-07-23,39.0,28.0,19.17,28.0
P012,2021-07-24,8.0,20.71,19.43,20.71
P012,2021-07-25,0.0,18.14,18.7,18.14
P012,2021-07-26,14.0,18.43,18.97,18.43
P012,2021-07-27,37.0,19.14,20.03,19.14
P012,2021-07-28,8.0,18.86,19.8,18.86
P012,2021-07-29,35.0,20.14,20.27,20.14
P012,2021-07-30,18.0,17.14,20.23,17.14
P012,2021-07-31,20.0,18.86,19.77,18.86
P012,2021-08-01,0.0,18.86,19.77,18.86
P012,2021-08-02,19.0,19.57,19.4,19.57
P012,2021-08-03,11.0,15.86,19.77,15.86
P012,2021-08-04,0.0,14.71,19.47,14.71
P012,2021-08-05,1.0,9.86,19.23,9.86
P012,2021-08-06,13.0,9.14,19.67,9.14
P012,2021-08-07,19.0,9.0,20.3,9.0
P012,2021-08-08,50.0,16.14,20.27,16.14
P012,2021-08-09,3.0,13.86,18.5,13.86
P012,2021-08-10,0.0,12.29,17.67,12.29
P012,2021-08-11,32.0,16.86,17.67,16.86
P012,2021-08-12,4.0,17.29,17.3,17.29
P012,2021-08-13,0.0,15.43,17.0,15.43
P012,2021-08-14,14.0,14.71,16.73,14.71
P012,2021-08-15,20.0,10.43,17.4,10.43
P012,2021-08-16,10.0,11.43,15.77,11.43
P012,2021-08-17,0.0,11.43,15.17,11.43
P012,2021-08-18,29.0,11.0,15.73,11.0
P012,2021-08-19,27.0,14.29,15.57,14.29
P012,2021-08-20,40.0,20.0,16.57,20.0
P012,2021-08-21,34.0,22.86,16.83,22.86
P012,2021-08-22,17.0,22.43,16.1,22.43
P012,2021-08-23,22.0,24.14,16.57,24.14
P012,2021-08-24,9.0,25.43,16.87,25.43
P012,2021-08-25,0.0,21.29,16.4,21.29
P012,2021-08-26,0.0,17.43,15.17,17.43
P012,2021-08-27,9.0,13.0,15.2,13.0
P012,2021-08-28,53.0,15.71,15.8,15.71
P012,2021-08-29,30.0,17.57,16.2,17.57
P012,2021-08-30,54.0,22.14,17.33,22.14
P012,2021-08-31,0.0,20.86,17.33,20.86
P012,2021-09-01,0.0,20.86,16.7,20.86
P012,2021-09-02,57.0,29.0,18.23,29.0
P012,2021-09-03,0.0,27.71,18.23,27.71
P012,2021-09-04,3.0,20.57,18.3,20.57
P012,2021-09-05,16.0,18.57,18.4,18.57
P012,2021-09-06,19.0,13.57,18.4,13.57
P012,2021-09-07,19.0,16.29,17.37,16.29
P012,2021-09-08,6.0,17.14,17.47,17.14
P012,2021-09-09,9.0,10.29,17.77,10.29
P012,2021-09-10,0.0,10.29,16.7,10.29
P012,2021-09-11,5.0,10.57,16.73,10.57
P012,2021-09-12,14.0,10.29,17.2,10.29
P012,2021-09-13,32.0,12.14,17.8,12.14
P012,2021-09-14,15.0,11.57,17.63,11.57
P012,2021-09-15,0.0,10.71,17.3,10.71
P012,2021-09-16,0.0,9.43,17.3,9.43
P012,2021-09-17,24.0,12.86,17.13,12.86
P012,2021-09-18,26.0,15.86,17.1,15.86
P012,2021-09-19,19.0,16.57,16.4,16.57
P012,2021-09-20,43.0,18.14,16.7,18.14
P012,2021-09-21,16.0,18.29,16.67,18.29
P012,2021-09-22,29.0,22.43,16.9,22.43
P012,2021-09-23,5.0,23.14,16.77,23.14
P012,2021-09-24,78.0,30.86,19.37,30.86
P012,2021-09-25,38.0,32.57,20.63,32.57
P012,2021-09-26,39.0,35.43,21.63,35.43
P012,2021-09-27,21.0,32.29,20.57,32.29
P012,2021-09-28,9.0,31.29,19.87,31.29
P012,2021-09-29,29.0,31.29,19.03,31.29
P012,2021-09-30,0.0,30.57,19.03,30.57
P012,2021-10-01,0.0,19.43,19.03,19.43
P012,2021-10-02,0.0,14.0,17.13,14.0
P012,2021-10-03,67.0,18.0,19.37,18.0
P012,2021-10-04,27.0,18.86,20.17,18.86
P012,2021-10-05,0.0,17.57,19.63,17.57
P012,2021-10-06,0.0,13.43,19.0,13.43
P012,2021-10-07,11.0,15.0,18.73,15.0
P012,2021-10-08,7.0,16.0,18.77,16.0
P012,2021-10-09,9.0,17.29,18.77,17.29
P012,2021-10-10,18.0,10.29,19.37,10.29
P012,2021-10-11,18.0,9.0,19.8,9.0
P012,2021-10-12,14.0,11.0,19.8,11.0
P012,2021-10-13,26.0,14.71,19.6,14.71
P012,2021-10-14,0.0,13.14,19.1,13.14
P012,2021-10-15,21.0,15.14,19.8,15.14
P012,2021-10-16,15.0,16.0,20.3,16.0
P012,2021-10-17,43.0,19.57,20.93,19.57
P012,2021-10-18,13.0,18.86,20.5,18.86
P012,2021-10-19,18.0,19.43,20.47,19.43
P012,2021-10-20,20.0,18.57,19.7,18.57
P012,2021-10-21,20.0,21.43,19.83,21.43
P012,2021-10-22,34.0,23.29,20.0,23.29
P012,2021-10-23,4.0,21.71,19.97,21.71
P012,2021-10-24,25.0,19.14,18.2,19.14
P012,2021-10-25,34.0,22.14,18.07,22.14
P012,2021-10-26,12.0,21.29,17.17,21.29
P012,2021-10-27,0.0,18.43,16.47,18.43
P012,2021-10-28,15.0,17.71,16.67,17.71
P012,2021-10-29,17.0,15.29,16.27,15.29
P012,2021-10-30,59.0,23.14,18.23,23.14
P012,2021-10-31,16.0,21.86,18.77,21.86
P012,2021-11-01,22.0,20.14,19.5,20.14
P012,2021-11-02,5.0,19.14,17.43,19.14
P012,2021-11-03,3.0,19.57,16.63,19.57
P012,2021-11-04,50.0,24.57,18.3,24.57
P012,2021-11-05,18.0,24.71,18.9,24.71
P012,2021-11-06,12.0,18.0,18.93,18.0
P012,2021-11-07,9.0,17.0,19.0,17.0
P012,2021-11-08,46.0,20.43,20.23,20.43
P012,2021-11-09,67.0,29.29,21.87,29.29
P012,2021-11-10,86.0,41.14,24.13,41.14
P012,2021-11-11,4.0,34.57,23.8,34.57
P012,2021-11-12,0.0,32.0,22.93,32.0
P012,2021-11-13,32.0,34.86,24.0,34.86
P012,2021-11-14,17.0,36.0,23.87,36.0
P012,2021-11-15,19.0,32.14,24.0,32.14
P012,2021-11-16,25.0,26.14,23.4,26.14
P012,2021-11-17,16.0,16.14,23.5,16.14
P012,2021-11-18,17.0,18.0,23.47,18.0
P012,2021-11-19,4.0,18.57,22.93,18.57
P012,2021-11-20,31.0,18.43,23.3,18.43
P012,2021-11-21,12.0,17.71,22.57,17.71
P012,2021-11-22,75.0,25.71,24.93,25.71
P012,2021-11-23,56.0,30.14,25.97,30.14
P012,2021-11-24,38.0,33.29,26.1,33.29
P012,2021-11-25,15.0,33.0,26.2,33.0
P012,2021-11-26,16.0,34.71,26.73,34.71
P012,2021-11-27,0.0,30.29,26.23,30.29
P012,2021-11-28,4.0,29.14,25.8,29.14
P012,2021-11-29,22.0,21.57,24.57,21.57
P012,2021-11-30,2.0,13.86,24.1,13.86
P012,2021-12-01,35.0,13.43,24.53,13.43
P012,2021-12-02,5.0,12.0,24.53,12.0
P012,2021-12-03,26.0,13.43,25.3,13.43
P012,2021-12-04,37.0,18.71,24.87,18.71
P012,2021-12-05,46.0,24.71,25.8,24.71
P012,2021-12-06,38.0,27.0,26.67,27.0
P012,2021-12-07,2.0,27.0,26.43,27.0
P012,2021-12-08,1.0,22.14,24.93,22.14
P012,2021-12-09,0.0,21.43,22.7,21.43
P012,2021-12-10,38.0,23.14,21.1,23.14
P012,2021-12-11,0.0,17.86,20.97,17.86
P012,2021-12-12,37.0,16.57,22.2,16.57
P012,2021-12-13,38.0,16.57,22.4,16.57
P012,2021-12-14,18.0,18.86,22.43,18.86
P012,2021-12-15,16.0,21.0,22.33,21.0
P012,2021-12-16,19.0,23.71,22.13,23.71
P012,2021-12-17,41.0,24.14,22.97,24.14
P012,2021-12-18,10.0,25.57,22.73,25.57
P012,2021-12-19,37.0,25.57,23.83,25.57
P012,2021-12-20,7.0,21.14,23.03,21.14
P012,2021-12-21,32.0,23.14,23.7,23.14
P012,2021-12-22,17.0,23.29,21.77,23.29
P012,2021-12-23,38.0,26.0,21.17,26.0
P012,2021-12-24,9.0,21.43,20.2,21.43
P012,2021-12-25,0.0,20.0,19.7,20.0
P012,2021-12-26,22.0,17.86,19.9,17.86
P012,2021-12-27,54.0,24.57,21.7,24.57
P012,2021-12-28,48.0,26.86,23.17,26.86
P012,2021-12-29,92.0,37.57,25.5,37.57
P012,2021-12-30,9.0,33.43,25.73,33.43
P012,2021-12-31,8.0,33.29,24.83,33.29
P012,2022-01-01,16.0,35.57,25.2,35.57
P012,2022-01-02,13.0,34.29,24.77,34.29
P012,2022-01-03,0.0,26.57,23.53,26.57
P012,2022-01-04,7.0,20.71,22.23,20.71
P012,2022-01-05,0.0,7.57,20.97,7.57
P012,2022-01-06,0.0,6.29,20.9,6.29
P012,2022-01-07,12.0,6.86,21.27,6.86
P012,2022-01-08,14.0,6.57,21.73,6.57
P012,2022-01-09,14.0,6.71,20.93,6.71
P012,2022-01-10,54.0,14.43,22.73,14.43
P012,2022-01-11,3.0,13.86,21.6,13.86
P012,2022-01-12,26.0,17.57,21.2,17.57
P012,2022-01-13,72.0,27.86,23.0,27.86
P012,2022-01-14,18.0,28.71,23.07,28.71
P012,2022-01-15,39.0,32.29,23.73,32.29
P012,2022-01-16,31.0,34.71,23.4,34.71
P012,2022-01-17,4.0,27.57,23.2,27.57
P012,2022-01-18,12.0,28.86,22.37,28.86
P012,2022-01-19,19.0,27.86,22.77,27.86
P012,2022-01-20,20.0,20.43,22.37,20.43
P012,2022-01-21,13.0,19.71,22.23,19.71
P012,2022-01-22,15.0,16.29,21.47,16.29
P012,2022-01-23,0.0,11.86,21.17,11.86
P012,2022-01-24,15.0,13.43,21.67,13.43
P012,2022-01-25,58.0,20.0,22.87,20.0
P012,2022-01-26,47.0,24.0,22.63,24.0
P012,2022-01-27,50.0,28.29,22.7,28.29
P012,2022-01-28,64.0,35.57,21.77,35.57
P012,2022-01-29,36.0,38.57,22.67,38.57
P012,2022-01-30,14.0,40.57,22.87,40.57
P012,2022-01-31,30.0,42.71,23.33,42.71
P012,2022-02-01,19.0,37.14,23.53,37.14
P012,2022-02-02,15.0,32.57,24.03,32.57
P012,2022-02-03,3.0,25.86,23.9,25.86
P012,2022-02-04,1.0,16.86,23.93,16.86
P012,2022-02-05,25.0,15.29,24.77,15.29
P012,2022-02-06,9.0,14.57,24.67,14.57
P012,2022-02-07,11.0,11.86,24.57,11.86
P012,2022-02-08,23.0,12.43,24.87,12.43
P012,2022-02-09,14.0,12.29,23.53,12.29
P012,2022-02-10,17.0,14.29,24.0,14.29
P012,2022-02-11,0.0,14.14,23.13,14.14
P012,2022-02-12,47.0,17.29,22.3,17.29
P012,2022-02-13,0.0,16.0,21.7,16.0
P012,2022-02-14,19.0,17.14,21.03,17.14
P012,2022-02-15,14.0,15.86,20.47,15.86
P012,2022-02-16,35.0,18.86,21.5,18.86
P012,2022-02-17,73.0,26.86,23.53,26.86
P012,2022-02-18,20.0,29.71,23.57,29.71
P012,2022-02-19,4.0,23.57,23.03,23.57
P012,2022-02-20,0.0,23.57,22.6,23.57
P012,2022-02-21,34.0,25.71,23.23,25.71
P012,2022-02-22,63.0,32.71,25.33,32.71
P012,2022-02-23,26.0,31.43,25.7,31.43
P012,2022-02-24,17.0,23.43,24.33,23.43
P012,2022-02-25,86.0,32.86,25.63,32.86
P012,2022-02-26,14.0,34.29,24.43,34.29
P012,2022-02-27,21.0,37.29,23.0,37.29
P012,2022-02-28,27.0,36.29,22.7,36.29
P012,2022-03-01,11.0,28.86,22.6,28.86
P012,2022-03-02,30.0,29.43,22.6,29.43
P012,2022-03-03,55.0,34.86,23.8,34.86
P012,2022-03-04,41.0,28.43,24.67,28.43
P012,2022-03-05,20.0,29.29,25.23,29.29
P012,2022-03-06,0.0,26.29,25.2,26.29
P012,2022-03-07,29.0,26.57,25.33,26.57
P012,2022-03-08,11.0,26.57,25.4,26.57
P012,2022-03-09,6.0,23.14,25.23,23.14
P012,2022-03-10,1.0,15.43,24.5,15.43
P012,2022-03-11,31.0,14.0,25.07,14.0
P012,2022-03-12,16.0,13.43,25.03,13.43
P012,2022-03-13,0.0,13.43,25.03,13.43
P012,2022-03-14,44.0,15.57,24.93,15.57
P012,2022-03-15,49.0,21.0,26.57,21.0
P012,2022-03-16,0.0,20.14,25.93,20.14
P012,2022-03-17,62.0,28.86,27.53,28.86
P012,2022-03-18,18.0,27.0,26.97,27.0
P012,2022-03-19,16.0,27.0,25.07,27.0
P012,2022-03-20,27.0,30.86,25.3,30.86
P012,2022-03-21,20.0,27.43,25.83,27.43
P012,2022-03-22,4.0,21.0,25.97,21.0
P012,2022-03-23,0.0,21.0,24.83,21.0
P012,2022-03-24,26.0,15.86,23.6,15.86
P012,2022-03-25,16.0,15.57,23.27,15.57
P012,2022-03-26,0.0,13.29,22.7,13.29
P012,2022-03-27,28.0,13.43,20.77,13.43
P012,2022-03-28,11.0,12.14,20.67,12.14
P012,2022-03-29,25.0,15.14,20.8,15.14
P012,2022-03-30,42.0,21.14,21.3,21.14
P012,2022-03-31,25.0,21.0,21.77,21.0
P012,2022-04-01,39.0,24.29,22.07,24.29
P012,2022-04-02,0.0,24.29,20.23,24.29
P012,2022-04-03,0.0,20.29,18.87,20.29
P012,2022-04-04,22.0,21.86,18.93,21.86
P012,2022-04-05,8.0,19.43,19.2,19.43
P012,2022-04-06,7.0,14.43,18.47,14.43
P012,2022-04-07,45.0,17.29,19.6,17.29
P012,2022-04-08,0.0,11.71,19.4,11.71
P012,2022-04-09,5.0,12.43,19.53,12.43
P012,2022-04-10,0.0,12.43,18.5,12.43
P012,2022-04-11,52.0,16.71,19.7,16.71
P012,2022-04-12,25.0,19.14,20.53,19.14
P012,2022-04-13,46.0,24.71,20.6,24.71
P012,2022-04-14,11.0,19.86,19.33,19.86
P012,2022-04-15,24.0,23.29,20.13,23.29
P012,2022-04-16,29.0,26.71,19.03,26.71
P012,2022-04-17,21.0,29.71,19.13,29.71
P012,2022-04-18,6.0,23.14,18.8,23.14
P012,2022-04-19,21.0,22.57,18.6,22.57
P012,2022-04-20,16.0,18.29,18.47,18.29
P012,2022-04-21,2.0,17.0,18.4,17.0
P012,2022-04-22,47.0,20.29,19.97,20.29
P012,2022-04-23,16.0,18.43,19.63,18.43
P012,2022-04-24,43.0,21.57,20.53,21.57
P012,2022-04-25,15.0,22.86,21.03,22.86
P012,2022-04-26,25.0,23.43,20.93,23.43
P012,2022-04-27,28.0,25.14,21.5,25.14
P012,2022-04-28,8.0,26.0,20.93,26.0
P012,2022-04-29,7.0,20.29,19.77,20.29
P012,2022-04-30,7.0,19.0,19.17,19.0
P012,2022-05-01,24.0,16.29,18.67,16.29
P012,2022-05-02,14.0,16.14,19.13,16.14
P012,2022-05-03,4.0,13.14,19.27,13.14
P012,2022-05-04,0.0,9.14,18.53,9.14
P012,2022-05-05,0.0,8.0,18.27,8.0
P012,2022-05-06,10.0,8.43,18.37,8.43
P012,2022-05-07,0.0,7.43,16.87,7.43
P012,2022-05-08,0.0,4.0,16.87,4.0
P012,2022-05-09,30.0,6.29,17.7,6.29
P012,2022-05-10,12.0,7.43,18.1,7.43
P012,2022-05-11,58.0,15.71,18.3,15.71
P012,2022-05-12,4.0,16.29,17.6,16.29
P012,2022-05-13,0.0,14.86,16.07,14.86
P012,2022-05-14,18.0,17.43,16.3,17.43
P012,2022-05-15,28.0,21.43,16.43,21.43
P012,2022-05-16,10.0,18.57,15.8,18.57
P012,2022-05-17,24.0,20.29,15.9,20.29
P012,2022-05-18,42.0,18.0,17.1,18.0
P012,2022-05-19,22.0,20.57,17.13,20.57
P012,2022-05-20,4.0,21.14,16.73,21.14
P012,2022-05-21,18.0,21.14,17.27,21.14
P012,2022-05-22,1.0,17.29,15.73,17.29
P012,2022-05-23,19.0,18.57,15.83,18.57
P012,2022-05-24,22.0,18.29,15.13,18.29
P012,2022-05-25,53.0,19.86,16.4,19.86
P012,2022-05-26,4.0,17.29,15.7,17.29
P012,2022-05-27,4.0,17.29,14.9,17.29
P012,2022-05-28,53.0,22.29,16.4,22.29
P012,2022-05-29,7.0,23.14,16.4,23.14
P012,2022-05-30,7.0,21.43,16.4,21.43
P012,2022-05-31,2.0,18.57,15.67,18.57
P012,2022-06-01,20.0,13.86,15.87,13.86
P012,2022-06-02,5.0,14.0,15.9,14.0
P012,2022-06-03,14.0,15.43,16.37,15.43
P012,2022-06-04,4.0,8.43,16.5,8.43
P012,2022-06-05,29.0,11.57,17.13,11.57
P012,2022-06-06,14.0,12.57,17.6,12.57
P012,2022-06-07,63.0,21.29,19.7,21.29
P012,2022-06-08,39.0,24.0,20.0,24.0
P012,2022-06-09,26.0,27.0,20.47,27.0
P012,2022-06-10,34.0,29.86,19.67,29.86
P012,2022-06-11,44.0,35.57,21.0,35.57
P012,2022-06-12,2.0,31.71,21.07,31.71
P012,2022-06-13,17.0,32.14,21.03,32.14
P012,2022-06-14,0.0,23.14,20.1,23.14
P012,2022-06-15,0.0,17.57,19.77,17.57
P012,2022-06-16,40.0,19.57,20.3,19.57
P012,2022-06-17,8.0,15.86,19.17,15.86
P012,2022-06-18,6.0,10.43,18.63,10.43
P012,2022-06-19,41.0,16.0,19.87,16.0
P012,2022-06-20,2.0,13.86,19.33,13.86
P012,2022-06-21,14.0,15.86,19.77,15.86
P012,2022-06-22,1.0,16.0,19.17,16.0
P012,2022-06-23,15.0,12.43,18.93,12.43
P012,2022-06-24,46.0,17.86,18.7,17.86
P012,2022-06-25,0.0,17.0,18.57,17.0
P012,2022-06-26,16.0,13.43,18.97,13.43
P012,2022-06-27,0.0,13.14,17.2,13.14
P012,2022-06-28,2.0,11.43,17.03,11.43
P012,2022-06-29,0.0,11.29,16.8,11.29
P012,2022-06-30,29.0,13.29,17.7,13.29
P012,2022-07-01,52.0,14.14,18.77,14.14
P012,2022-07-02,0.0,14.14,18.6,14.14
P012,2022-07-03,0.0,11.86,18.13,11.86
P012,2022-07-04,35.0,16.86,19.17,16.86
P012,2022-07-05,27.0,20.43,19.1,20.43
P012,2022-07-06,16.0,22.71,19.17,22.71
P012,2022-07-07,20.0,21.43,17.73,21.43
P012,2022-07-08,42.0,20.0,17.83,20.0
P012,2022-07-09,49.0,27.0,18.6,27.0
P012,2022-07-10,10.0,28.43,17.8,28.43
P012,2022-07-11,0.0,23.43,16.33,23.43
P012,2022-07-12,0.0,19.57,16.27,19.57
P012,2022-07-13,49.0,24.29,17.33,24.29
P012,2022-07-14,49.0,28.43,18.97,28.43
P012,2022-07-15,0.0,22.43,18.97,22.43
P012,2022-07-16,70.0,25.43,19.97,25.43
P012,2022-07-17,5.0,24.71,19.87,24.71
P012,2022-07-18,17.0,27.14,20.23,27.14
P012,2022-07-19,29.0,31.29,19.83,31.29
P012,2022-07-20,48.0,31.14,21.37,31.14
P012,2022-07-21,3.0,24.57,21.0,24.57
P012,2022-07-22,25.0,28.14,21.8,28.14
P012,2022-07-23,20.0,21.0,21.97,21.0
P012,2022-07-24,15.0,22.43,20.93,22.43
P012,2022-07-25,29.0,24.14,21.9,24.14
P012,2022-07-26,9.0,21.29,21.67,21.29
P012,2022-07-27,7.0,15.43,21.9,15.43
P012,2022-07-28,1.0,15.14,21.87,15.14
P012,2022-07-29,3.0,12.0,21.97,12.0
P012,2022-07-30,37.0,14.43,22.23,14.43
P012,2022-07-31,22.0,15.43,21.23,15.43
P012,2022-08-01,23.0,14.57,22.0,14.57
P012,2022-08-02,21.0,16.29,22.7,16.29
P012,2022-08-03,0.0,15.29,21.53,15.29
P012,2022-08-04,67.0,24.71,22.87,24.71
P012,2022-08-05,0.0,24.29,22.33,24.29
P012,2022-08-06,42.0,25.0,23.07,25.0
P012,2022-08-07,33.0,26.57,22.77,26.57
P012,2022-08-08,40.0,29.0,22.47,29.0
P012,2022-08-09,2.0,26.29,22.2,26.29
P012,2022-08-10,10.0,27.71,22.53,27.71
P012,2022-08-11,11.0,19.71,22.9,19.71
P012,2022-08-12,0.0,19.71,21.27,19.71
P012,2022-08-13,31.0,18.14,20.67,18.14
P012,2022-08-14,19.0,16.14,21.3,16.14
P012,2022-08-15,16.0,12.71,19.5,12.71
P012,2022-08-16,65.0,21.71,21.5,21.71
P012,2022-08-17,38.0,25.71,22.2,25.71
P012,2022-08-18,0.0,24.14,21.23,24.14
P012,2022-08-19,14.0,26.14,20.1,26.14
P012,2022-08-20,20.0,24.57,20.67,24.57
P012,2022-08-21,55.0,29.71,21.67,29.71
